ID,地區,年月,複數原告,複數被告,賠償金額,總賠償金額,PDF
"TPEV,112,北小,370,20230321,1",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c370%2c20230321%2c1.pdf
"TPEV,112,北小,402,20230324,1",台北,2023年03月,否,否,[19223],19223,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c402%2c20230324%2c1.pdf
"TPEV,112,北小,403,20230505,1",台北,2023年05月,否,否,[16406],16406,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c403%2c20230505%2c1.pdf
"TPEV,112,北小,405,20230414,1",台北,2023年04月,否,否,[19545],19545,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c405%2c20230414%2c1.pdf
"TPEV,112,北小,421,20230330,1",台北,2023年03月,否,否,[20630],20630,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c421%2c20230330%2c1.pdf
"TPEV,112,北小,423,20230324,1",台北,2023年03月,否,否,[8000],8000,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c423%2c20230324%2c1.pdf
"TPEV,112,北小,424,20230310,1",台北,2023年03月,否,否,[11458],11458,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c424%2c20230310%2c1.pdf
"TPEV,112,北小,425,20230321,1",台北,2023年03月,否,否,[4415],4415,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c425%2c20230321%2c1.pdf
"TPEV,112,北小,431,20230510,1",台北,2023年05月,否,否,[11450],11450,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c431%2c20230510%2c1.pdf
"TPEV,112,北小,435,20230224,1",台北,2023年02月,否,否,[7558],7558,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c435%2c20230224%2c1.pdf
"TPEV,112,北小,436,20230512,1",台北,2023年05月,否,否,[10586],10586,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c436%2c20230512%2c1.pdf
"TPEV,112,北小,439,20230321,1",台北,2023年03月,否,否,[9123],9123,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c439%2c20230321%2c1.pdf
"TPEV,112,北小,45,20230306,1",台北,2023年03月,否,否,[5710],5710,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c45%2c20230306%2c1.pdf
"TPEV,112,北小,478,20230410,1",台北,2023年04月,否,否,[56459],56459,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c478%2c20230410%2c1.pdf
"TPEV,112,北小,49,20230601,1",台北,2023年06月,否,否,[22797],22797,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c49%2c20230601%2c1.pdf
"TPEV,112,北小,492,20230705,1",台北,2023年07月,否,否,[8608],8608,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c492%2c20230705%2c1.pdf
"TPEV,112,北小,493,20230323,1",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c493%2c20230323%2c1.pdf
"TPEV,112,北小,528,20230321,1",台北,2023年03月,否,否,[4680],4680,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c528%2c20230321%2c1.pdf
"TPEV,112,北小,545,20230412,1",台北,2023年04月,否,否,[9745],9745,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c545%2c20230412%2c1.pdf
"TPEV,112,北小,547,20230307,1",台北,2023年03月,否,否,[16368],16368,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c547%2c20230307%2c1.pdf
"TPEV,112,北小,562,20230331,1",台北,2023年03月,否,否,[13774],13774,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c562%2c20230331%2c1.pdf
"TPEV,112,北小,578,20230330,1",台北,2023年03月,否,否,[24359],24359,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c578%2c20230330%2c1.pdf
"TPEV,112,北小,583,20230512,1",台北,2023年05月,否,否,[37375],37375,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c583%2c20230512%2c1.pdf
"TPEV,112,北小,586,20230331,1",台北,2023年03月,否,否,[12565],12565,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c586%2c20230331%2c1.pdf
"TPEV,112,北小,587,20230330,1",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c587%2c20230330%2c1.pdf
"TPEV,112,北小,606,20230328,1",台北,2023年03月,否,否,[43816],43816,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c606%2c20230328%2c1.pdf
"TPEV,112,北小,607,20230504,1",台北,2023年05月,否,否,[23664],23664,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c607%2c20230504%2c1.pdf
"TPEV,112,北小,608,20230428,1",台北,2023年04月,否,否,[12654],12654,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c608%2c20230428%2c1.pdf
"TPEV,112,北小,609,20230504,1",台北,2023年05月,是,否,"[26349, 47670]",74019,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c609%2c20230504%2c1.pdf
"TPEV,112,北小,626,20230417,1",台北,2023年04月,否,否,[63560],63560,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c626%2c20230417%2c1.pdf
"TPEV,112,北小,629,20230331,1",台北,2023年03月,否,否,[4820],4820,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c629%2c20230331%2c1.pdf
"TPEV,112,北小,650,20230321,1",台北,2023年03月,否,否,[19722],19722,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c650%2c20230321%2c1.pdf
"TPEV,112,北小,651,20230411,1",台北,2023年04月,否,否,[20010],20010,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c651%2c20230411%2c1.pdf
"TPEV,112,北小,652,20230330,1",台北,2023年03月,否,否,[42018],42018,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c652%2c20230330%2c1.pdf
"TPEV,112,北小,654,20230425,1",台北,2023年04月,否,否,[15523],15523,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c654%2c20230425%2c1.pdf
"TPEV,112,北小,655,20230707,1",台北,2023年07月,否,否,[20765],20765,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c655%2c20230707%2c1.pdf
"TPEV,112,北小,664,20230407,1",台北,2023年04月,否,否,[42746],42746,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c664%2c20230407%2c1.pdf
"TPEV,112,北小,666,20230718,1",台北,2023年07月,否,否,[20000],20000,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c666%2c20230718%2c1.pdf
"TPEV,112,北小,689,20230504,1",台北,2023年05月,是,否,"[10805, 37922]",48727,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c689%2c20230504%2c1.pdf
"TPEV,112,北小,690,20230331,1",台北,2023年03月,否,是,[43068],43068,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c690%2c20230331%2c1.pdf
"TPEV,112,北小,710,20230420,1",台北,2023年04月,否,否,[4500],4500,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c710%2c20230420%2c1.pdf
"TPEV,112,北小,72,20230330,1",台北,2023年03月,是,否,"[45726, 48017]",93743,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c72%2c20230330%2c1.pdf
"TPEV,112,北小,720,20230411,1",台北,2023年04月,否,否,[13327],13327,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c720%2c20230411%2c1.pdf
"TPEV,112,北小,721,20230331,1",台北,2023年03月,否,否,[33541],33541,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c721%2c20230331%2c1.pdf
"TPEV,112,北小,725,20230428,1",台北,2023年04月,否,是,[26450],26450,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c725%2c20230428%2c1.pdf
"TPEV,112,北小,743,20230411,1",台北,2023年04月,否,否,[88080],88080,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c743%2c20230411%2c1.pdf
"TPEV,112,北小,744,20230421,1",台北,2023年04月,否,否,[4500],4500,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c744%2c20230421%2c1.pdf
"TPEV,112,北小,75,20230314,1",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c75%2c20230314%2c1.pdf
"TPEV,112,北小,763,20230419,1",台北,2023年04月,否,否,[54371],54371,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c763%2c20230419%2c1.pdf
"TPEV,112,北小,765,20230426,1",台北,2023年04月,否,否,[18075],18075,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c765%2c20230426%2c1.pdf
"TPEV,112,北小,778,20230406,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c778%2c20230406%2c1.pdf
"TPEV,112,北小,780,20230406,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c780%2c20230406%2c1.pdf
"TPEV,112,北小,789,20230518,1",台北,2023年05月,是,否,"[8400, 10500]",18900,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c789%2c20230518%2c1.pdf
"TPEV,112,北小,833,20230509,1",台北,2023年05月,否,否,[4987],4987,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c833%2c20230509%2c1.pdf
"TPEV,112,北小,851,20230526,1",台北,2023年05月,否,否,[24380],24380,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c851%2c20230526%2c1.pdf
"TPEV,112,北小,90,20230209,2",台北,2023年02月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c90%2c20230209%2c2.pdf
"TPEV,112,北小,906,20230421,1",台北,2023年04月,否,否,[33344],33344,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c906%2c20230421%2c1.pdf
"TPEV,112,北小,910,20230428,1",台北,2023年04月,否,否,[14358],14358,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c910%2c20230428%2c1.pdf
"TPEV,112,北小,911,20230522,1",台北,2023年05月,否,否,[30728],30728,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c911%2c20230522%2c1.pdf
"TPEV,112,北小,913,20230524,1",台北,2023年05月,是,否,"[11478, 16700]",28178,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c913%2c20230524%2c1.pdf
"TPEV,112,北小,914,20230606,2",台北,2023年06月,否,否,[20230],20230,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c914%2c20230606%2c2.pdf
"TPEV,112,北小,919,20230727,1",台北,2023年07月,否,是,[62194],62194,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c919%2c20230727%2c1.pdf
"TPEV,112,北小,921,20230504,1",台北,2023年05月,否,否,[24277],24277,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c921%2c20230504%2c1.pdf
"TPEV,112,北小,924,20230425,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c924%2c20230425%2c1.pdf
"TPEV,112,北小,928,20230601,1",台北,2023年06月,否,否,[6500],6500,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c928%2c20230601%2c1.pdf
"TPEV,112,北小,933,20230505,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c933%2c20230505%2c1.pdf
"TPEV,112,北小,934,20230421,1",台北,2023年04月,否,否,[17500],17500,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c934%2c20230421%2c1.pdf
"TPEV,112,北小,940,20230425,1",台北,2023年04月,否,否,[20279],20279,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c940%2c20230425%2c1.pdf
"TPEV,112,北小,942,20230529,1",台北,2023年05月,否,否,[2995],2995,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c942%2c20230529%2c1.pdf
"TPEV,112,北小,944,20230607,1",台北,2023年06月,否,否,[3143],3143,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c944%2c20230607%2c1.pdf
"TPEV,112,北小,95,20230310,1",台北,2023年03月,否,否,[25017],25017,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c95%2c20230310%2c1.pdf
"TPEV,112,北小,96,20230706,1",台北,2023年07月,是,否,"[17931, 100000]",117931,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c96%2c20230706%2c1.pdf
"TPEV,112,北小,97,20230316,1",台北,2023年03月,否,否,[52059],52059,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c97%2c20230316%2c1.pdf
"TPEV,112,北小,979,20230630,1",台北,2023年06月,否,否,[25605],25605,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e5%b0%8f%2c979%2c20230630%2c1.pdf
"TPEV,112,北簡,1036,20230314,1",台北,2023年03月,否,否,[81983],81983,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1036%2c20230314%2c1.pdf
"TPEV,112,北簡,1040,20230410,1",台北,2023年04月,否,否,[126119],126119,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1040%2c20230410%2c1.pdf
"TPEV,112,北簡,1074,20230217,1",台北,2023年02月,否,否,[64489],64489,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1074%2c20230217%2c1.pdf
"TPEV,112,北簡,1079,20230424,1",台北,2023年04月,是,否,"[20000, 20000, 60000]",100000,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1079%2c20230424%2c1.pdf
"TPEV,112,北簡,1113,20230627,1",台北,2023年06月,否,否,[41739],41739,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1113%2c20230627%2c1.pdf
"TPEV,112,北簡,1121,20230728,1",台北,2023年07月,否,否,[106589],106589,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1121%2c20230728%2c1.pdf
"TPEV,112,北簡,1123,20230331,2",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1123%2c20230331%2c2.pdf
"TPEV,112,北簡,1171,20230630,1",台北,2023年06月,否,否,[59465],59465,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1171%2c20230630%2c1.pdf
"TPEV,112,北簡,1172,20230323,1",台北,2023年03月,否,否,[436644],436644,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1172%2c20230323%2c1.pdf
"TPEV,112,北簡,1179,20230530,2",台北,2023年05月,否,否,[500000],500000,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1179%2c20230530%2c2.pdf
"TPEV,112,北簡,1290,20230321,1",台北,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1290%2c20230321%2c1.pdf
"TPEV,112,北簡,1347,20230310,1",台北,2023年03月,否,否,[117775],117775,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1347%2c20230310%2c1.pdf
"TPEV,112,北簡,1349,20230310,1",台北,2023年03月,否,否,[181774],181774,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1349%2c20230310%2c1.pdf
"TPEV,112,北簡,1457,20230727,1",台北,2023年07月,是,是,"[632917, 2028793]",2661710,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1457%2c20230727%2c1.pdf
"TPEV,112,北簡,1625,20230427,1",台北,2023年04月,否,否,[93106],93106,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1625%2c20230427%2c1.pdf
"TPEV,112,北簡,1626,20230317,1",台北,2023年03月,否,否,[80487],80487,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1626%2c20230317%2c1.pdf
"TPEV,112,北簡,1678,20230330,1",台北,2023年03月,否,否,[184400],184400,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1678%2c20230330%2c1.pdf
"TPEV,112,北簡,1681,20230324,1",台北,2023年03月,否,否,[68518],68518,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1681%2c20230324%2c1.pdf
"TPEV,112,北簡,1865,20230614,1",台北,2023年06月,否,否,[71044],71044,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c1865%2c20230614%2c1.pdf
"TPEV,112,北簡,2034,20230627,1",台北,2023年06月,否,是,[98958],98958,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2034%2c20230627%2c1.pdf
"TPEV,112,北簡,2036,20230323,1",台北,2023年03月,否,是,[141910],141910,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2036%2c20230323%2c1.pdf
"TPEV,112,北簡,216,20230630,1",台北,2023年06月,否,否,[174687],174687,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c216%2c20230630%2c1.pdf
"TPEV,112,北簡,2161,20230411,1",台北,2023年04月,否,否,[169855],169855,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2161%2c20230411%2c1.pdf
"TPEV,112,北簡,2281,20230516,1",台北,2023年05月,否,否,[135354],135354,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2281%2c20230516%2c1.pdf
"TPEV,112,北簡,2284,20230501,1",台北,2023年05月,否,否,[72536],72536,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2284%2c20230501%2c1.pdf
"TPEV,112,北簡,259,20230530,3",台北,2023年05月,否,否,[2458],2458,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c259%2c20230530%2c3.pdf
"TPEV,112,北簡,2641,20230411,1",台北,2023年04月,否,否,[73489],73489,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2641%2c20230411%2c1.pdf
"TPEV,112,北簡,2646,20230413,1",台北,2023年04月,否,否,[1566900],1566900,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2646%2c20230413%2c1.pdf
"TPEV,112,北簡,2649,20230418,1",台北,2023年04月,否,否,[84005],84005,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2649%2c20230418%2c1.pdf
"TPEV,112,北簡,2653,20230411,1",台北,2023年04月,否,否,[303473],303473,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2653%2c20230411%2c1.pdf
"TPEV,112,北簡,2691,20230411,1",台北,2023年04月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2691%2c20230411%2c1.pdf
"TPEV,112,北簡,2692,20230331,1",台北,2023年03月,否,否,[66878],66878,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2692%2c20230331%2c1.pdf
"TPEV,112,北簡,2839,20230331,1",台北,2023年03月,否,否,[67239],67239,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c2839%2c20230331%2c1.pdf
"TPEV,112,北簡,286,20230628,2",台北,2023年06月,否,否,[50360],50360,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c286%2c20230628%2c2.pdf
"TPEV,112,北簡,3041,20230413,1",台北,2023年04月,否,是,[154767],154767,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3041%2c20230413%2c1.pdf
"TPEV,112,北簡,3042,20230428,1",台北,2023年04月,否,否,[48164],48164,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3042%2c20230428%2c1.pdf
"TPEV,112,北簡,3127,20230425,1",台北,2023年04月,否,否,[122622],122622,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3127%2c20230425%2c1.pdf
"TPEV,112,北簡,3132,20230525,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3132%2c20230525%2c1.pdf
"TPEV,112,北簡,3153,20230601,1",台北,2023年06月,否,否,[178411],178411,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3153%2c20230601%2c1.pdf
"TPEV,112,北簡,3267,20230428,1",台北,2023年04月,否,否,[126461],126461,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3267%2c20230428%2c1.pdf
"TPEV,112,北簡,3270,20230524,1",台北,2023年05月,否,否,[32025],32025,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3270%2c20230524%2c1.pdf
"TPEV,112,北簡,3330,20230428,1",台北,2023年04月,否,否,[33065],33065,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3330%2c20230428%2c1.pdf
"TPEV,112,北簡,3560,20230427,1",台北,2023年04月,否,否,[122561],122561,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3560%2c20230427%2c1.pdf
"TPEV,112,北簡,3704,20230615,1",台北,2023年06月,否,是,[17214],17214,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c3704%2c20230615%2c1.pdf
"TPEV,112,北簡,4009,20230530,2",台北,2023年05月,否,否,[256350],256350,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4009%2c20230530%2c2.pdf
"TPEV,112,北簡,4067,20230517,1",台北,2023年05月,否,否,[109600],109600,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4067%2c20230517%2c1.pdf
"TPEV,112,北簡,4132,20230530,1",台北,2023年05月,否,否,[88698],88698,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4132%2c20230530%2c1.pdf
"TPEV,112,北簡,427,20230727,1",台北,2023年07月,否,否,[35334],35334,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c427%2c20230727%2c1.pdf
"TPEV,112,北簡,4327,20230731,1",台北,2023年07月,否,否,[120000],120000,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4327%2c20230731%2c1.pdf
"TPEV,112,北簡,4328,20230504,1",台北,2023年05月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4328%2c20230504%2c1.pdf
"TPEV,112,北簡,4420,20230613,1",台北,2023年06月,否,否,[234701],234701,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4420%2c20230613%2c1.pdf
"TPEV,112,北簡,4440,20230515,1",台北,2023年05月,否,否,[55323],55323,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4440%2c20230515%2c1.pdf
"TPEV,112,北簡,4489,20230608,1",台北,2023年06月,否,否,[393191],393191,https://data.judicial.gov.tw/opendl/JDocFile/TPEV/112%2c%e5%8c%97%e7%b0%a1%2c4489%2c20230608%2c1.pdf
