date,TX
2023-05-16,15690.0
2023-05-15,15510.0
2023-05-12,15508.0
2023-05-11,15518.0
2023-05-10,15609.0
2023-05-09,15739.0
2023-05-08,15723.0
2023-05-05,15643.0
2023-05-04,15609.0
2023-05-03,15552.0
2023-05-02,15636.0
2023-04-28,15573.0
2023-04-27,15427.0
2023-04-26,15375.0
2023-04-25,15388.0
2023-04-24,15623.0
2023-04-21,15615.0
2023-04-20,15731.0
2023-04-19,15778.0
2023-04-18,15890.0
2023-04-17,15970.0
2023-04-14,15947.0
2023-04-13,15816.0
2023-04-12,15926.0
2023-04-11,15921.0
2023-04-10,15849.0
2023-04-07,15818.0
2023-04-06,15760.0
2023-03-31,15864.0
2023-03-30,15821.0
2023-03-29,15740.0
2023-03-28,15690.0
2023-03-27,15831.0
2023-03-24,15912.0
2023-03-23,15837.0
2023-03-22,15712.0
2023-03-21,15455.0
2023-03-20,15373.0
2023-03-17,15403.0
2023-03-16,15227.0
2023-03-15,15328.0
2023-03-14,15352.0
2023-03-13,15520.0
2023-03-10,15484.0
2023-03-09,15767.0
2023-03-08,15785.0
2023-03-07,15874.0
2023-03-06,15774.0
2023-03-03,15619.0
2023-03-02,15542.0
2023-03-01,15544.0
2023-02-24,15542.0
2023-02-23,15597.0
2023-02-22,15376.0
2023-02-21,15528.0
2023-02-20,15522.0
2023-02-17,15433.0
2023-02-16,15546.0
2023-02-15,15361.0
2023-02-14,15661.0
2023-02-13,15533.0
2023-02-10,15575.0
2023-02-09,15601.0
2023-02-08,15604.0
2023-02-07,15396.0
2023-02-06,15405.0
2023-02-03,15579.0
2023-02-02,15580.0
2023-02-01,15383.0
2023-01-31,15268.0
2023-01-30,15458.0
2023-01-17,14925.0
2023-01-16,14936.0
2023-01-13,14833.0
2023-01-12,14768.0
2023-01-11,14792.0
2023-01-10,14808.0
2023-01-09,14769.0
2023-01-06,14364.0
2023-01-05,14289.0
2023-01-04,14208.0
2023-01-03,14230.0
2022-12-30,14134.0
2022-12-29,14032.0
2022-12-28,14110.0
2022-12-27,14303.0
2022-12-26,14245.0
2022-12-23,14190.0
2022-12-22,14377.0
2022-12-21,14165.0
2022-12-20,14154.0
2022-12-19,14404.0
2022-12-16,14461.0
2022-12-15,14708.0
2022-12-14,14710.0
2022-12-13,14519.0
2022-12-12,14581.0
2022-12-09,14707.0
2022-12-08,14496.0
2022-12-07,14623.0
2022-12-06,14675.0
2022-12-05,14935.0
2022-12-02,14886.0
2022-12-01,14977.0
2022-11-30,14800.0
2022-11-29,14658.0
2022-11-28,14475.0
2022-11-25,14703.0
2022-11-24,14775.0
2022-11-23,14600.0
2022-11-22,14505.0
2022-11-21,14428.0
2022-11-18,14460.0
2022-11-17,14513.0
2022-11-16,14497.0
2022-11-15,14530.0
2022-11-14,14127.0
2022-11-11,14058.0
2022-11-10,13477.0
2022-11-09,13595.0
2022-11-08,13334.0
2022-11-07,13224.0
2022-11-04,13030.0
2022-11-03,12958.0
2022-11-02,13083.0
2022-11-01,13031.0
2022-10-31,12943.0
2022-10-28,12764.0
2022-10-27,12956.0
2022-10-26,12739.0
2022-10-25,12682.0
2022-10-24,12882.0
2022-10-21,12805.0
2022-10-20,12900.0
2022-10-19,12964.0
2022-10-18,13103.0
2022-10-17,12981.0
2022-10-14,13166.0
2022-10-13,12869.0
2022-10-12,13076.0
2022-10-11,13091.0
2022-10-07,13689.0
2022-10-06,13869.0
2022-10-05,13820.0
2022-10-04,13597.0
2022-10-03,13304.0
2022-09-30,13395.0
2022-09-29,13524.0
2022-09-28,13515.0
2022-09-27,13818.0
2022-09-26,13758.0
2022-09-23,14119.0
2022-09-22,14242.0
2022-09-21,14410.0
2022-09-20,14561.0
2022-09-19,14420.0
2022-09-16,14483.0
2022-09-15,14642.0
2022-09-14,14577.0
2022-09-13,14875.0
2022-09-12,14794.0
2022-09-08,14548.0
2022-09-07,14359.0
2022-09-06,14634.0
2022-09-05,14611.0
2022-09-02,14597.0
2022-09-01,14736.0
2022-08-31,15039.0
2022-08-30,14948.0
2022-08-29,14818.0
2022-08-26,15241.0
2022-08-25,15172.0
2022-08-24,15035.0
2022-08-23,15028.0
2022-08-22,15175.0
2022-08-19,15353.0
2022-08-18,15315.0
2022-08-17,15379.0
2022-08-16,15422.0
2022-08-15,15387.0
2022-08-12,15272.0
2022-08-11,15183.0
2022-08-10,14876.0
2022-08-09,15016.0
2022-08-08,14961.0
2022-08-05,15009.0
2022-08-04,14658.0
2022-08-03,14669.0
2022-08-02,14643.0
2022-08-01,14870.0
2022-07-29,14938.0
2022-07-28,14831.0
2022-07-27,14794.0
2022-07-26,14705.0
2022-07-25,14794.0
2022-07-22,14751.0
2022-07-21,14748.0
2022-07-20,14616.0
2022-07-19,14678.0
2022-07-18,14650.0
2022-07-15,14475.0
2022-07-14,14389.0
2022-07-13,14277.0
2022-07-12,13914.0
2022-07-11,14276.0
2022-07-08,14329.0
2022-07-07,14176.0
2022-07-06,13871.0
2022-07-05,14231.0
2022-07-04,14152.0
2022-07-01,14175.0
2022-06-30,14622.0
2022-06-29,15019.0
2022-06-28,15192.0
2022-06-27,15277.0
2022-06-24,15058.0
2022-06-23,14938.0
2022-06-22,15012.0
2022-06-21,15334.0
2022-06-20,15038.0
2022-06-17,15200.0
2022-06-16,15410.0
2022-06-15,15546.0
2022-06-14,16055.0
2022-06-13,16053.0
2022-06-10,16471.0
2022-06-09,16582.0
2022-06-08,16644.0
2022-06-07,16462.0
2022-06-06,16600.0
2022-06-02,16532.0
2022-06-01,16610.0
2022-05-31,16682.0
2022-05-30,16560.0
2022-05-27,16230.0
2022-05-26,15950.0
2022-05-25,16060.0
2022-05-24,15926.0
2022-05-23,16147.0
2022-05-20,16135.0
2022-05-19,15911.0
2022-05-18,16196.0
2022-05-17,16075.0
2022-05-16,15921.0
2022-05-13,15851.0
2022-05-12,15632.0
2022-05-11,16010.0
2022-05-10,16039.0
2022-05-09,16027.0
2022-05-06,16355.0
2022-05-05,16684.0
2022-05-04,16519.0
2022-05-03,16470.0
2022-04-29,16583.0
2022-04-28,16387.0
2022-04-27,16285.0
2022-04-26,16586.0
2022-04-25,16572.0
2022-04-22,16992.0
2022-04-21,17126.0
2022-04-20,17071.0
2022-04-19,17000.0
2022-04-18,16881.0
2022-04-15,16983.0
2022-04-14,17298.0
2022-04-13,17316.0
2022-04-12,16999.0
2022-04-11,17039.0
2022-04-08,17316.0
2022-04-07,17143.0
2022-04-06,17506.0
2022-04-01,17554.0
2022-03-31,17639.0
2022-03-30,17741.0
2022-03-29,17545.0
2022-03-28,17438.0
2022-03-25,17621.0
2022-03-24,17671.0
2022-03-23,17702.0
2022-03-22,17520.0
2022-03-21,17489.0
2022-03-18,17391.0
2022-03-17,17446.0
2022-03-16,16933.0
2022-03-15,16882.0
2022-03-14,17239.0
2022-03-11,17220.0
2022-03-10,17437.0
2022-03-09,16946.0
2022-03-08,16702.0
2022-03-07,17058.0
2022-03-04,17666.0
2022-03-03,17929.0
2022-03-02,17844.0
2022-03-01,17911.0
2022-02-25,17606.0
2022-02-24,17516.0
2022-02-23,18042.0
2022-02-22,17878.0
2022-02-21,18210.0
2022-02-18,18226.0
2022-02-17,18243.0
2022-02-16,18213.0
2022-02-15,17953.0
2022-02-14,17977.0
2022-02-11,18275.0
2022-02-10,18337.0
2022-02-09,18167.0
2022-02-08,17942.0
2022-02-07,17899.0
2022-01-26,17625.0
2022-01-25,17678.0
2022-01-24,17957.0
2022-01-21,17895.0
2022-01-20,18226.0
2022-01-19,18143.0
2022-01-18,18349.0
2022-01-17,18509.0
2022-01-14,18357.0
2022-01-13,18425.0
2022-01-12,18375.0
2022-01-11,18280.0
2022-01-10,18258.0
2022-01-07,18143.0
2022-01-06,18335.0
2022-01-05,18480.0
2022-01-04,18516.0
2022-01-03,18273.0
2021-12-30,18212.0
2021-12-29,18276.0
2021-12-28,18207.0
2021-12-27,18068.0
2021-12-24,17958.0
2021-12-23,17954.0
2021-12-22,17833.0
2021-12-21,17796.0
2021-12-20,17580.0
2021-12-17,17786.0
2021-12-16,17804.0
2021-12-15,17597.0
2021-12-14,17605.0
2021-12-13,17752.0
2021-12-10,17818.0
2021-12-09,17911.0
2021-12-08,17851.0
2021-12-07,17795.0
2021-12-06,17693.0
2021-12-03,17706.0
2021-12-02,17705.0
2021-12-01,17586.0
2021-11-30,17327.0
2021-11-29,17308.0
2021-11-26,17342.0
2021-11-25,17676.0
2021-11-24,17679.0
2021-11-23,17659.0
2021-11-22,17836.0
2021-11-19,17851.0
2021-11-18,17860.0
2021-11-17,17764.0
2021-11-16,17701.0
2021-11-15,17664.0
2021-11-12,17547.0
2021-11-11,17470.0
2021-11-10,17555.0
2021-11-09,17555.0
2021-11-08,17424.0
2021-11-05,17267.0
2021-11-04,17075.0
2021-11-03,17092.0
2021-11-02,17047.0
2021-11-01,17079.0
2021-10-29,16945.0
2021-10-28,17038.0
2021-10-27,17071.0
2021-10-26,17048.0
2021-10-25,16888.0
2021-10-22,16854.0
2021-10-21,16813.0
2021-10-20,16889.0
2021-10-19,16902.0
2021-10-18,16725.0
2021-10-15,16782.0
2021-10-14,16405.0
2021-10-13,16318.0
2021-10-12,16418.0
2021-10-08,16627.0
2021-10-07,16706.0
2021-10-06,16359.0
2021-10-05,16398.0
2021-10-04,16358.0
2021-10-01,16517.0
2021-09-30,16917.0
2021-09-29,16823.0
2021-09-28,17170.0
2021-09-27,17292.0
2021-09-24,17250.0
2021-09-23,17080.0
2021-09-22,16900.0
2021-09-17,17298.0
2021-09-16,17248.0
2021-09-15,17323.0
2021-09-14,17461.0
2021-09-13,17442.0
2021-09-10,17473.0
2021-09-09,17235.0
2021-09-08,17262.0
2021-09-07,17422.0
2021-09-06,17496.0
2021-09-03,17509.0
2021-09-02,17320.0
2021-09-01,17476.0
2021-08-31,17457.0
2021-08-30,17339.0
2021-08-27,17170.0
2021-08-26,16995.0
2021-08-25,16963.0
2021-08-24,16784.0
2021-08-23,16684.0
2021-08-20,16193.0
2021-08-19,16329.0
2021-08-18,16702.0
2021-08-17,16580.0
2021-08-16,16772.0
2021-08-13,16934.0
2021-08-12,17157.0
2021-08-11,17171.0
2021-08-10,17299.0
2021-08-09,17404.0
2021-08-06,17437.0
2021-08-05,17542.0
2021-08-04,17571.0
2021-08-03,17484.0
2021-08-02,17470.0
2021-07-30,17173.0
2021-07-29,17331.0
2021-07-28,16965.0
2021-07-27,17173.0
2021-07-26,17202.0
2021-07-23,17407.0
2021-07-22,17407.0
2021-07-21,17279.0
2021-07-20,17558.0
2021-07-19,17794.0
2021-07-16,17925.0
2021-07-15,18022.0
2021-07-14,17874.0
2021-07-13,17869.0
2021-07-12,17824.0
2021-07-09,17658.0
2021-07-08,17825.0
2021-07-07,17830.0
2021-07-06,17878.0
2021-07-05,17898.0
2021-07-02,17653.0
2021-07-01,17646.0
2021-06-30,17715.0
2021-06-29,17529.0
2021-06-28,17535.0
2021-06-25,17419.0
2021-06-24,17336.0
2021-06-23,17272.0
2021-06-22,17028.0
2021-06-21,16962.0
2021-06-18,17252.0
2021-06-17,17297.0
2021-06-16,17242.0
2021-06-15,17398.0
2021-06-11,17219.0
2021-06-10,17159.0
2021-06-09,16963.0
2021-06-08,17090.0
2021-06-07,17090.0
2021-06-04,17100.0
2021-06-03,17230.0
2021-06-02,17098.0
2021-06-01,17130.0
2021-05-31,17013.0
2021-05-28,16863.0
2021-05-27,16534.0
2021-05-26,16616.0
2021-05-25,16585.0
2021-05-24,16294.0
2021-05-21,16257.0
2021-05-20,15981.0
2021-05-19,16023.0
2021-05-18,16147.0
2021-05-17,15263.0
2021-05-14,15772.0
2021-05-13,15566.0
2021-05-12,15692.0
2021-05-11,16556.0
2021-05-10,17228.0
2021-05-07,17287.0
2021-05-06,16944.0
2021-05-05,16769.0
2021-05-04,16933.0
2021-05-03,17253.0
2021-04-29,17571.0
2021-04-28,17533.0
2021-04-27,17571.0
2021-04-26,17530.0
2021-04-23,17257.0
2021-04-22,17109.0
2021-04-21,17138.0
2021-04-20,17319.0
2021-04-19,17271.0
2021-04-16,17158.0
2021-04-15,17071.0
2021-04-14,16856.0
2021-04-13,16795.0
2021-04-12,16834.0
2021-04-09,16841.0
2021-04-08,16930.0
2021-04-07,16768.0
2021-04-06,16731.0
2021-04-01,16551.0
2021-03-31,16422.0
2021-03-30,16519.0
2021-03-29,16411.0
2021-03-26,16288.0
2021-03-25,16032.0
2021-03-24,15983.0
2021-03-23,16120.0
2021-03-22,16140.0
2021-03-19,16012.0
2021-03-18,16239.0
2021-03-17,16160.0
2021-03-16,16305.0
2021-03-15,16200.0
2021-03-12,16222.0
2021-03-11,16174.0
2021-03-10,15883.0
2021-03-09,15822.0
2021-03-08,15816.0
2021-03-05,15855.0
2021-03-04,15925.0
2021-03-03,16181.0
2021-03-02,15907.0
2021-02-26,15935.0
2021-02-25,16388.0
2021-02-24,16182.0
2021-02-23,16437.0
2021-02-22,16385.0
2021-02-19,16314.0
2021-02-18,16380.0
2021-02-17,16339.0
2021-02-05,15804.0
2021-02-04,15701.0
2021-02-03,15772.0
2021-02-02,15755.0
2021-02-01,15360.0
2021-01-29,15075.0
2021-01-28,15383.0
2021-01-27,15660.0
2021-01-26,15626.0
2021-01-25,15912.0
2021-01-22,15984.0
2021-01-21,16129.0
2021-01-20,15736.0
2021-01-19,15888.0
2021-01-18,15606.0
2021-01-15,15634.0
2021-01-14,15729.0
2021-01-13,15764.0
2021-01-12,15493.0
2021-01-11,15534.0
2021-01-08,15454.0
2021-01-07,15230.0
2021-01-06,14911.0
2021-01-05,14977.0
2021-01-04,14874.0
2020-12-31,14678.0
2020-12-30,14638.0
2020-12-29,14459.0
2020-12-28,14437.0
2020-12-25,14305.0
2020-12-24,14242.0
2020-12-23,14113.0
2020-12-22,14046.0
2020-12-21,14312.0
2020-12-18,14137.0
2020-12-17,14186.0
2020-12-16,14192.0
2020-12-15,14085.0
2020-12-14,14200.0
2020-12-11,14236.0
2020-12-10,14241.0
2020-12-09,14397.0
2020-12-08,14342.0
2020-12-07,14225.0
2020-12-04,14138.0
2020-12-03,13986.0
2020-12-02,13956.0
2020-12-01,13877.0
2020-11-30,13722.0
2020-11-27,13878.0
2020-11-26,13841.0
2020-11-25,13709.0
2020-11-24,13804.0
2020-11-23,13875.0
2020-11-20,13736.0
2020-11-19,13740.0
2020-11-18,13717.0
2020-11-17,13625.0
2020-11-16,13581.0
2020-11-13,13284.0
2020-11-12,13230.0
2020-11-11,13263.0
2020-11-10,13071.0
2020-11-09,13121.0
2020-11-06,12936.0
2020-11-05,12890.0
2020-11-04,12865.0
2020-11-03,12685.0
2020-11-02,12515.0
2020-10-30,12414.0
2020-10-29,12602.0
2020-10-28,12739.0
2020-10-27,12807.0
2020-10-26,12858.0
2020-10-23,12839.0
2020-10-22,12837.0
2020-10-21,12806.0
2020-10-20,12856.0
2020-10-19,12896.0
2020-10-16,12745.0
2020-10-15,12840.0
2020-10-14,12888.0
2020-10-13,12919.0
2020-10-12,12920.0
2020-10-08,12873.0
2020-10-07,12755.0
2020-10-06,12675.0
2020-10-05,12529.0
2020-09-30,12472.0
2020-09-29,12421.0
2020-09-28,12417.0
2020-09-25,12195.0
2020-09-24,12175.0
2020-09-23,12528.0
2020-09-22,12507.0
2020-09-21,12659.0
2020-09-18,12835.0
2020-09-17,12816.0
2020-09-16,12905.0
2020-09-15,12840.0
2020-09-14,12785.0
2020-09-11,12661.0
2020-09-10,12699.0
2020-09-09,12598.0
2020-09-08,12667.0
2020-09-07,12582.0
2020-09-04,12606.0
2020-09-03,12732.0
2020-09-02,12691.0
2020-09-01,12691.0
2020-08-31,12591.0
2020-08-28,12691.0
2020-08-27,12760.0
2020-08-26,12792.0
2020-08-25,12737.0
2020-08-24,12604.0
2020-08-21,12543.0
2020-08-20,12305.0
2020-08-19,12750.0
2020-08-18,12875.0
2020-08-17,12955.0
2020-08-14,12788.0
2020-08-13,12723.0
2020-08-12,12655.0
2020-08-11,12737.0
2020-08-10,12855.0
2020-08-07,12763.0
2020-08-06,12835.0
2020-08-05,12744.0
2020-08-04,12629.0
2020-08-03,12443.0
2020-07-31,12577.0
2020-07-30,12596.0
2020-07-29,12423.0
2020-07-28,12457.0
2020-07-27,12503.0
2020-07-24,12150.0
2020-07-23,12288.0
2020-07-22,12331.0
2020-07-21,12289.0
2020-07-20,12031.0
2020-07-17,12039.0
2020-07-16,12032.0
2020-07-15,12081.0
2020-07-14,12188.0
2020-07-13,12205.0
2020-07-10,11999.0
2020-07-09,12147.0
2020-07-08,12125.0
2020-07-07,12027.0
2020-07-06,12065.0
2020-07-03,11838.0
2020-07-02,11695.0
2020-07-01,11546.0
2020-06-30,11469.0
2020-06-29,11361.0
2020-06-24,11523.0
2020-06-23,11455.0
2020-06-22,11423.0
2020-06-19,11410.0
2020-06-18,11394.0
2020-06-17,11358.0
2020-06-16,11526.0
2020-06-15,11229.0
2020-06-12,11395.0
2020-06-11,11491.0
2020-06-10,11706.0
2020-06-09,11609.0
2020-06-08,11570.0
2020-06-05,11457.0
2020-06-04,11357.0
2020-06-03,11283.0
2020-06-02,11106.0
2020-06-01,11057.0
2020-05-29,10922.0
2020-05-28,10907.0
2020-05-27,10972.0
2020-05-26,10984.0
2020-05-25,10817.0
2020-05-22,10743.0
2020-05-21,10952.0
2020-05-20,10853.0
2020-05-19,10872.0
2020-05-18,10763.0
2020-05-15,10818.0
2020-05-14,10750.0
2020-05-13,10915.0
2020-05-12,10865.0
2020-05-11,10983.0
2020-05-08,10896.0
2020-05-07,10833.0
2020-05-06,10750.0
2020-05-05,10725.0
2020-05-04,10615.0
2020-04-30,10944.0
2020-04-29,10707.0
2020-04-28,10582.0
2020-04-27,10547.0
2020-04-24,10270.0
2020-04-23,10292.0
2020-04-22,10225.0
2020-04-21,10198.0
2020-04-20,10476.0
2020-04-17,10561.0
2020-04-16,10302.0
2020-04-15,10322.0
2020-04-14,10346.0
2020-04-13,10073.0
2020-04-10,10133.0
2020-04-09,10101.0
2020-04-08,10127.0
2020-04-07,9997.0
2020-04-06,9826.0
2020-04-01,9552.0
2020-03-31,9596.0
2020-03-30,9576.0
2020-03-27,9583.0
2020-03-26,9638.0
2020-03-25,9583.0
2020-03-24,9193.0
2020-03-23,8688.0
2020-03-20,9013.0
2020-03-19,8353.0
2020-03-18,8919.0
2020-03-17,9363.0
2020-03-16,9668.0
2020-03-13,10021.0
2020-03-12,10367.0
2020-03-11,10821.0
2020-03-10,10984.0
2020-03-09,10950.0
2020-03-06,11269.0
2020-03-05,11492.0
2020-03-04,11364.0
2020-03-03,11324.0
2020-03-02,11174.0
2020-02-27,11273.0
2020-02-26,11421.0
2020-02-25,11542.0
2020-02-24,11508.0
2020-02-21,11664.0
2020-02-20,11715.0
2020-02-19,11762.0
2020-02-18,11640.0
2020-02-17,11770.0
2020-02-14,11812.0
2020-02-13,11774.0
2020-02-12,11771.0
2020-02-11,11666.0
2020-02-10,11564.0
2020-02-07,11592.0
2020-02-06,11741.0
2020-02-05,11542.0
2020-02-04,11534.0
2020-02-03,11325.0
2020-01-31,11468.0
2020-01-30,11370.0
2020-01-20,12111.0
2020-01-17,12072.0
2020-01-16,12056.0
2020-01-15,12056.0
2020-01-14,12181.0
2020-01-13,12117.0
2020-01-10,12010.0
2020-01-09,11968.0
2020-01-08,11788.0
2020-01-07,11871.0
2020-01-06,11950.0
2020-01-03,12086.0
2020-01-02,12102.0
2019-12-31,11995.0
2019-12-30,12069.0
2019-12-27,12097.0
2019-12-26,12009.0
2019-12-25,12020.0
2019-12-24,11983.0
2019-12-23,12020.0
2019-12-20,11979.0
2019-12-19,12030.0
2019-12-18,12094.0
2019-12-17,12100.0
2019-12-16,11961.0
2019-12-13,11965.0
2019-12-12,11853.0
2019-12-11,11706.0
2019-12-10,11625.0
2019-12-09,11671.0
2019-12-06,11612.0
2019-12-05,11598.0
2019-12-04,11503.0
2019-12-03,11524.0
2019-12-02,11502.0
2019-11-29,11465.0
2019-11-28,11614.0
2019-11-27,11647.0
2019-11-26,11618.0
2019-11-25,11565.0
2019-11-22,11556.0
2019-11-21,11544.0
2019-11-20,11601.0
2019-11-19,11644.0
2019-11-18,11593.0
2019-11-15,11532.0
2019-11-14,11456.0
2019-11-13,11466.0
2019-11-12,11523.0
2019-11-11,11437.0
2019-11-08,11573.0
2019-11-07,11596.0
2019-11-06,11653.0
2019-11-05,11645.0
2019-11-04,11544.0
2019-11-01,11371.0
2019-10-31,11346.0
2019-10-30,11338.0
2019-10-29,11326.0
2019-10-28,11311.0
2019-10-25,11284.0
2019-10-24,11290.0
2019-10-23,11201.0
2019-10-22,11242.0
2019-10-21,11155.0
2019-10-18,11150.0
2019-10-17,11157.0
2019-10-16,11131.0
2019-10-15,11108.0
2019-10-14,11076.0
2019-10-09,10880.0
2019-10-08,11001.0
2019-10-07,10915.0
2019-10-04,10880.0
2019-10-03,10851.0
2019-10-02,10922.0
2019-10-01,10954.0
2019-09-27,10824.0
2019-09-26,10843.0
2019-09-25,10841.0
2019-09-24,10908.0
2019-09-23,10894.0
2019-09-20,10901.0
2019-09-19,10870.0
2019-09-18,10895.0
2019-09-17,10863.0
2019-09-16,10881.0
2019-09-12,10824.0
2019-09-11,10773.0
2019-09-10,10743.0
2019-09-09,10792.0
2019-09-06,10768.0
2019-09-05,10735.0
2019-09-04,10644.0
2019-09-03,10543.0
2019-09-02,10605.0
2019-08-30,10576.0
2019-08-29,10430.0
2019-08-28,10413.0
2019-08-27,10364.0
2019-08-26,10307.0
2019-08-23,10499.0
2019-08-22,10477.0
2019-08-21,10492.0
2019-08-20,10527.0
2019-08-19,10484.0
2019-08-16,10414.0
2019-08-15,10301.0
2019-08-14,10429.0
2019-08-13,10342.0
2019-08-12,10441.0
2019-08-08,10439.0
2019-08-07,10347.0
2019-08-06,10331.0
2019-08-05,10379.0
2019-08-02,10469.0
2019-08-01,10644.0
2019-07-31,10737.0
2019-07-30,10752.0
2019-07-29,10782.0
2019-07-26,10787.0
2019-07-25,10822.0
2019-07-24,10804.0
2019-07-23,10803.0
2019-07-22,10794.0
2019-07-19,10744.0
2019-07-18,10651.0
2019-07-17,10666.0
2019-07-16,10876.0
2019-07-15,10849.0
2019-07-12,10810.0
2019-07-11,10814.0
2019-07-10,10731.0
2019-07-09,10650.0
2019-07-08,10665.0
2019-07-05,10718.0
2019-07-04,10710.0
2019-07-03,10641.0
2019-07-02,10749.0
2019-07-01,10767.0
2019-06-28,10580.0
2019-06-27,10622.0
2019-06-26,10503.0
2019-06-25,10540.0
2019-06-24,10623.0
2019-06-21,10585.0
2019-06-20,10591.0
2019-06-19,10585.0
2019-06-18,10553.0
2019-06-17,10545.0
2019-06-14,10529.0
2019-06-13,10529.0
2019-06-12,10592.0
2019-06-11,10592.0
2019-06-10,10539.0
2019-06-06,10360.0
2019-06-05,10456.0
2019-06-04,10416.0
2019-06-03,10471.0
2019-05-31,10455.0
2019-05-30,10367.0
2019-05-29,10291.0
2019-05-28,10340.0
2019-05-27,10333.0
2019-05-24,10344.0
2019-05-23,10310.0
2019-05-22,10480.0
2019-05-21,10487.0
2019-05-20,10433.0
2019-05-17,10411.0
2019-05-16,10488.0
2019-05-15,10583.0
2019-05-14,10532.0
2019-05-13,10576.0
2019-05-10,10745.0
2019-05-09,10746.0
2019-05-08,10893.0
2019-05-07,10970.0
2019-05-06,10857.0
2019-05-03,11092.0
2019-05-02,10978.0
2019-04-30,10952.0
2019-04-29,10932.0
2019-04-26,10933.0
2019-04-25,11031.0
2019-04-24,11009.0
2019-04-23,11024.0
2019-04-22,10978.0
2019-04-19,10972.0
2019-04-18,10939.0
2019-04-17,10994.0
2019-04-16,10931.0
2019-04-15,10876.0
2019-04-12,10802.0
2019-04-11,10806.0
2019-04-10,10862.0
2019-04-09,10843.0
2019-04-08,10770.0
2019-04-03,10693.0
2019-04-02,10676.0
2019-04-01,10638.0
2019-03-29,10598.0
2019-03-28,10493.0
2019-03-27,10520.0
2019-03-26,10522.0
2019-03-25,10438.0
2019-03-22,10613.0
2019-03-21,10590.0
2019-03-20,10514.0
2019-03-19,10501.0
2019-03-18,10477.0
2019-03-15,10414.0
2019-03-14,10338.0
2019-03-13,10365.0
2019-03-12,10348.0
2019-03-11,10229.0
2019-03-08,10200.0
2019-03-07,10262.0
2019-03-06,10322.0
2019-03-05,10274.0
2019-03-04,10311.0
2019-02-27,10362.0
2019-02-26,10355.0
2019-02-25,10368.0
2019-02-22,10310.0
2019-02-21,10324.0
2019-02-20,10249.0
2019-02-19,10142.0
2019-02-18,10135.0
2019-02-15,10042.0
2019-02-14,10080.0
2019-02-13,10084.0
2019-02-12,10084.0
2019-02-11,9999.0
2019-01-30,9926.0
2019-01-29,9923.0
2019-01-28,9985.0
2019-01-25,9968.0
2019-01-24,9863.0
2019-01-23,9818.0
2019-01-22,9847.0
2019-01-21,9866.0
2019-01-18,9820.0
2019-01-17,9779.0
2019-01-16,9764.0
2019-01-15,9793.0
2019-01-14,9691.0
2019-01-11,9750.0
2019-01-10,9694.0
2019-01-09,9708.0
2019-01-08,9561.0
2019-01-07,9563.0
2019-01-04,9367.0
2019-01-03,9440.0
2019-01-02,9536.0
2018-12-28,9671.0
2018-12-27,9633.0
2018-12-26,9459.0
2018-12-25,9477.0
2018-12-24,9620.0
2018-12-22,9585.0
2018-12-21,9660.0
2018-12-20,9641.0
2018-12-19,9750.0
2018-12-18,9718.0
2018-12-17,9790.0
2018-12-14,9730.0
2018-12-13,9856.0
2018-12-12,9818.0
2018-12-11,9687.0
2018-12-10,9626.0
2018-12-07,9746.0
2018-12-06,9674.0
2018-12-05,9878.0
2018-12-04,10042.0
2018-12-03,10122.0
2018-11-30,9853.0
2018-11-29,9877.0
2018-11-28,9870.0
2018-11-27,9741.0
2018-11-26,9768.0
2018-11-23,9620.0
2018-11-22,9714.0
2018-11-21,9729.0
2018-11-20,9732.0
2018-11-19,9819.0
2018-11-16,9783.0
2018-11-15,9827.0
2018-11-14,9769.0
2018-11-13,9728.0
2018-11-12,9812.0
2018-11-09,9789.0
2018-11-08,9924.0
2018-11-07,9848.0
2018-11-06,9774.0
2018-11-05,9817.0
2018-11-02,9874.0
2018-11-01,9787.0
2018-10-31,9724.0
2018-10-30,9524.0
2018-10-29,9473.0
2018-10-26,9424.0
2018-10-25,9486.0
2018-10-24,9715.0
2018-10-23,9728.0
2018-10-22,9935.0
2018-10-19,9905.0
2018-10-18,9884.0
2018-10-17,9972.0
2018-10-16,9951.0
2018-10-15,9860.0
2018-10-12,9948.0
2018-10-11,9642.0
2018-10-09,10460.0
2018-10-08,10461.0
2018-10-05,10506.0
2018-10-04,10694.0
2018-10-03,10856.0
2018-10-02,10879.0
2018-10-01,11006.0
2018-09-28,10955.0
2018-09-27,10982.0
2018-09-26,10972.0
2018-09-25,10981.0
2018-09-21,10974.0
2018-09-20,10848.0
2018-09-19,10876.0
2018-09-18,10781.0
2018-09-17,10823.0
2018-09-14,10881.0
2018-09-13,10717.0
2018-09-12,10726.0
2018-09-11,10740.0
2018-09-10,10734.0
2018-09-07,10845.0
2018-09-06,10901.0
2018-09-05,10950.0
2018-09-04,11002.0
2018-09-03,10935.0
2018-08-31,11022.0
2018-08-30,11023.0
2018-08-29,11044.0
2018-08-28,10954.0
2018-08-27,10886.0
2018-08-24,10788.0
2018-08-23,10842.0
2018-08-22,10764.0
2018-08-21,10767.0
2018-08-20,10671.0
2018-08-17,10662.0
2018-08-16,10690.0
2018-08-15,10678.0
2018-08-14,10820.0
2018-08-13,10757.0
2018-08-10,10959.0
2018-08-09,11017.0
2018-08-08,11049.0
2018-08-07,10968.0
2018-08-06,10982.0
2018-08-03,10970.0
2018-08-02,10871.0
2018-08-01,11047.0
