Date,Open,High,Low,Close,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband
2023-12-04,582.0,582.0,571.0,574.0,566.17333984375,26847171,572.55,64.2857,572.55,9.2536,591.0572,554.0428
2023-12-05,571.0,572.0,567.0,570.0,562.2279052734375,22229723,573.3,59.0361,573.3,8.3168,589.9336,556.6664
2023-12-06,568.0,575.0,568.0,570.0,562.2279052734375,21518089,574.0,58.5366,574.0,7.3126,588.6252,559.3748
2023-12-07,570.0,573.0,566.0,566.0,558.2824096679688,20840397,574.45,55.2941,574.45,6.4357,587.3214,561.5786
2023-12-08,574.0,577.0,570.0,570.0,562.2279052734375,33507214,575.1,57.3034,575.1,5.098,585.296,564.904
2023-12-11,572.0,575.0,570.0,574.0,566.17333984375,27378610,575.25,51.8987,575.25,5.0145,585.279,565.221
2023-12-12,580.0,581.0,575.0,578.0,570.1188354492188,29403010,575.55,53.6585,575.55,4.9892,585.5284,565.5716
2023-12-13,576.0,579.0,576.0,577.0,569.1324462890625,22977731,575.35,47.2973,575.35,4.8371,585.0242,565.6758
2023-12-14,581.0,582.0,579.0,582.0,577.0645751953125,39409958,575.3,49.3506,575.3,4.7584,584.8168,565.7832
2023-12-15,585.0,586.0,580.0,585.0,580.0391845703125,54323262,575.55,53.2468,575.55,5.1348,585.8196,565.2804
2023-12-18,579.0,585.0,577.0,585.0,580.0391845703125,26122277,575.95,55.4054,575.95,5.5486,587.0472,564.8528
2023-12-19,588.0,588.0,580.0,585.0,580.0391845703125,28254292,575.95,50.0,575.95,5.5486,587.0472,564.8528
2023-12-20,587.0,587.0,583.0,585.0,580.0391845703125,38121456,576.35,56.8966,576.35,5.9052,588.1604,564.5396
2023-12-21,577.0,579.0,575.0,577.0,572.1069946289062,24923414,576.3,49.2308,576.3,5.8947,588.0894,564.5106
2023-12-22,582.0,582.0,579.0,582.0,577.0645751953125,18690214,576.65,55.2239,576.65,6.0199,588.6898,564.6102
2023-12-25,582.0,585.0,580.0,581.0,576.0730590820312,9548143,577.3,60.6557,577.3,5.7317,588.7634,565.8366
2023-12-26,583.0,586.0,582.0,586.0,581.0306396484375,16094308,577.85,59.322,577.85,6.0199,589.8898,565.8102
2023-12-27,587.0,592.0,586.0,592.0,586.9798583984375,33401336,578.75,64.0625,578.75,6.719,592.188,565.312
2023-12-28,592.0,593.0,589.0,593.0,587.9713134765625,25514849,579.55,62.9032,579.55,7.416,594.382,564.718
2023-12-29,589.0,593.0,589.0,593.0,587.9713134765625,18416318,580.25,61.6667,580.25,7.9992,596.2484,564.2516
